date_time,currency_symbol,source_chain_name,destination_chain_name,amount,entity_identifier,bridge
2024-07-26 23:43:35+00:00,BNB,Base,BNB Chain,195.4382923817737,0xe4c6e03b09fad2ad883782af54cd28bf5c0268322d102f0c1c192fbbd6d58456,
2024-07-26 23:45:23+00:00,BNB,Base,Optimism,46.26297887118882,0x546e6ebefaf5ba1c3b4aca51a5c7479a6bde70febe62acfaad3b7350afed753b,
2024-07-26 23:47:13+00:00,WETH,Arbitrum,Polygon,352.9220716611841,0x5e57d7b339a6379dd546c16f3fdcc51dc5e44972f83363ddc6f9fd0bd641d53d,
2024-07-27 00:00:59+00:00,WBTC,Linea,Optimism,751.7607054265,0x0c73f6149c96db291974d2c2a9eaa19c20d55788a38c34bdd960dd3dfd34a07a,DeBridge
2024-07-27 00:15:23+00:00,WETH,Ethereum,Arbitrum,72.92999784495555,0x3f55fccd42d303fdcf157f1736c4a8176f380caefce53bbc8cd1b036551ee947,
2024-07-27 00:49:06+00:00,WETH,Arbitrum,Ethereum,32.682083082208,0x9b655574156e9ea8bb50d4497287cadc1e29e0946f063c7a496717429271f56d,
2024-07-27 00:57:06+00:00,BNB,Solana,Arbitrum,3625.143640009162,0x5d1af65a52f44565921e5a8874515eff5bab2638db0649092feef021e4c77c76,
2024-07-27 00:58:14+00:00,BNB,Arbitrum,BNB Chain,3.247053941660776,0x901fe2db64d572713c459fdc3b7fa4484f2389a45d78648eac046c2f006b9ffb,
2024-07-27 01:48:47+00:00,WETH,Ethereum,Solana,261.4566227911111,0x7419a321d7dcc90165fe1d1f2e185b5b0a9bbfc512058992875900b07a7e402a,
2024-07-27 01:58:40+00:00,BNB,Solana,Ethereum,94.2019270077668,0xe5562651aeae3cce256f6319c892a6343092374f95738a1cf854b90e83b7f99d,
2024-07-27 02:01:12+00:00,BNB,Arbitrum,Base,49.90187158550759,0x237fc7bb34ca50e3cf35cd21e7938c714ec9bf29e2b82b594a10643d58840602,
2024-07-27 02:57:21+00:00,WETH,Base,Ethereum,29.59933905906212,0xba40022eb50e0a2317109d439bc4603354a9e7396329c5b25d26b2d56259a120,
2024-07-27 02:58:25+00:00,WETH,Base,Polygon,377.2786988927009,0x3ebf64cc289043b598b4cc9521013c0fc1863fbe67803c2fe88e23d195d2eb2f,
2024-07-27 10:34:50+00:00,BNB,Solana,Base,1258.1845696247826,0x4c4fd234a97f097b594a62e7c9c8fcbd361f774426f79ebc9098393a5b344cab,
2024-07-27 11:10:58+00:00,WETH,BNB Chain,Solana,32.682083082208,0x1dfb51ecb5cf926867d381ab0320cd4bdecd488bfd28fdd45c73384b17629dfd,
2024-07-27 11:40:10+00:00,WETH,Arbitrum,Polygon,65.364166164416,0x9ea4b91ffc213023f016362d5a6578cc1f53d933b5c2ab628dcf8b38f3a8cb63,
2024-07-27 12:33:57+00:00,BNB,Base,Optimism,7.11548968726033,0xbcbf9f773e468b2d49923565673ea9c1831ccc4105a5278daba837872cba8d1e,
2024-07-27 12:38:31+00:00,BNB,Arbitrum,Polygon,58.06144444444445,0x81d9f607660adc6d5acaa96eb3f3d5b636240356941bf0e276aa26c87e9bc4dd,
2024-07-27 12:41:49+00:00,BNB,Linea,Arbitrum,106.46869426419848,0x92e2707bedddcade0e26e0cde31cc8d6af5026a6ac815a43186e51a7f2037e63,
2024-07-27 13:05:45+00:00,WETH,Optimism,Ethereum,29.4138747739872,0x25814e617188027df9037168cf347cc5e6899aa517013041f82c369aa8e0f4b9,
2024-07-27 13:05:51+00:00,BNB,Base,Arbitrum,16.04679564014577,0x8f88b6d7ff9b75a3b4064d6684349f01205396f96cabc9cdd1de1d655c4267a4,
2024-07-27 13:14:19+00:00,BNB,Linea,Optimism,66.71206892816737,0xa702e6e3add92422e520f868f1d579e0a7f33b397e8a9c76107212fdaed4366f,
2024-07-27 13:18:25+00:00,BNB,Base,Solana,4.709350176608918,0x940eea39d250adc35c287f0f73dcc0fd6a7f4143766bae2ad1868a508169975d,
2024-07-27 13:26:17+00:00,WETH,Base,Ethereum,65.364166164416,0xe18a41ce6c01e8c1806ca618bf0636f0d30b8186965a08a346027c3162c79dcc,
2024-07-27 13:27:31+00:00,BNB,Base,Ethereum,193.63514715783168,0x12a640af5fdd37780a02a78c6be503fd6d7f7f597b26936e03530ad349c0b795,
2024-07-27 13:34:57+00:00,WETH,Arbitrum,Ethereum,16.341041541104,0x2ed250ab0d2b0319e9f07e3841063ac9c69858e8c1bdc06e7fba9e5959ae5572,
2024-07-27 13:35:37+00:00,WETH,Arbitrum,Ethereum,16.341041541104,0x7dd7e9a41a1ce9e1c4f3f65429c9ea8a58d061762b07bd6d91eed9431f535167,
2024-07-27 13:36:34+00:00,WETH,Arbitrum,Polygon,16.341041541104,0x08f68be4503ecc3e95c98a4eaa1f84895ec473a777628aef1d24c0167a7b6140,
2024-07-27 13:36:53+00:00,WETH,Arbitrum,Base,127.97989614618568,0xcbf8b7175ecff0dc1c1424cc9a569a0f95a12bf92040fe454b23a97c0637eed2,
2024-07-27 13:36:54+00:00,WETH,Arbitrum,Ethereum,16.341041541104,0x7f7c069c1ac46566bab35f8eafcb8ca3393fa7ff252b5b5236b31be78b267f53,
2024-07-27 13:37:18+00:00,WETH,Arbitrum,Ethereum,16.341041541104,0x940c84ea584357662503f4c63e213e34d3083f3169d7d4b764f72e72666c566f,
2024-07-27 13:37:55+00:00,WETH,Arbitrum,Solana,16.341041541104,0x1d93d6856504b2779b4ef360b0e9ec5a7ff9743839c74feeafa79a0fa0e19897,
2024-07-27 13:38:38+00:00,WETH,Arbitrum,Polygon,16.341041541104,0x192eb852e25632006cbd9968930ab46f326492ba2acd8145a1b4b58b5ecaed88,
2024-07-27 13:39:24+00:00,WETH,Arbitrum,Ethereum,16.341041541104,0xd20d2d1fa1d8606ff49fd508ebd978d48176643f548ad5c3eaeb017a4a26e3c4,
2024-07-27 13:39:51+00:00,WETH,Arbitrum,Ethereum,16.341041541104,0x1cc18a9601b9f7b72a5b5aac8650d1f0c8b1bce68e438cc86fca1277720a72b8,
2024-07-27 13:40:18+00:00,WETH,Arbitrum,Solana,16.341041541104,0x5772c65d10c190c24e5bef402c9c69dccc540d51ef7f61e6a04fcace9f2a9ec4,
2024-07-27 13:55:30+00:00,BNB,Solana,Optimism,290.635309018934,0x8f5862f197118b5494dad2a896a897381a3b65971ea093bc56472bbc1186132f,
2024-07-27 14:02:17+00:00,WETH,Arbitrum,Ethereum,3.2682083082208,0xc0bb85c39cf8703963254bdb5ca25f4efc9d01a7d497b5ae8789ce0c44d7b440,
2024-07-27 14:02:59+00:00,BNB,Ethereum,Optimism,6.46729765360864,0x138be20f992c89c4602a0c4d9a35f2679341e78183b3d3973c4a2c1e265d47b2,
2024-07-27 14:10:39+00:00,BNB,Arbitrum,BNB Chain,30.285295476579208,0xe4a0ccfd63323837f84eab03109d9523dbf5686cbe724d53719d45ba1919a325,
2024-07-27 14:17:44+00:00,BNB,Solana,Base,197.55536533301333,0x79d2adaf3f2d9928f56a9d0ebecbaa2f108ad51a6bde630ad37be1b11e347180,
2024-07-27 14:21:55+00:00,BNB,Base,Optimism,9.70407074486065,0x4317e1fe2fd15d8a3c685571e5b4abed2b8803f949285d581e5da594740b9765,
2024-07-27 14:22:08+00:00,BNB,Solana,Polygon,237.76672184616336,0x52f15751f325e7f2b717579f2d29a71494ee4957f3cc1470ba62373451d9a5fe,
2024-07-27 14:27:13+00:00,BNB,Polygon,Optimism,195.34551693057784,0xc6594ff5a360b61f6e18087cefef0c682ee5a9589f41047435bc7e624de5abb7,
2024-07-27 14:31:51+00:00,BNB,Base,BNB Chain,48.77200413949419,0x3011dd82bbe95ff910c021a935649626089c4782cd6cf92075be4f213012682e,
2024-07-27 14:34:01+00:00,BNB,Arbitrum,Base,49.03644457955832,0x958aaf8cc92150d38d8bad2dc5fedad278b28193b51b69201fa3ab38e3a4d907,
2024-07-27 14:48:03+00:00,BNB,Linea,Optimism,223.13714246121407,0x231124221068da391266c224bceff11ae6c242fb39f1973f85aea8a8af290691,
2024-07-27 15:02:31+00:00,BNB,Linea,BNB Chain,421.44895155747366,0x5c78ab5671e7a591768ebda53e86941ad3e54c161506dd7998da7b67b2c14dc2,
2024-07-27 15:20:20+00:00,WETH,Solana,Base,317.3401666474048,0xcd9025b6065703c6bd21ca40defbc1b17cd8010009ba1871c4624f6805843a67,
2024-07-27 15:20:23+00:00,BNB,Arbitrum,BNB Chain,4.8599579702114815,0xd29c7b93f9ba8f9c6dd55143aad749b3a0b4aa66f8c11837c739a2f0c22bd6d7,
2024-07-27 15:21:05+00:00,BNB,Linea,BNB Chain,11.329676023647076,0x8035687933ee5c36ccef3eab4069545dcbdb5e337ae59a1b253596c0c971d525,
2024-07-27 15:26:49+00:00,BNB,Linea,Base,4.529979659159873,0x981dad0558cf66deca99c5475ed5a9211561cedf51d784a02fcc0bf14b76ad31,
2024-07-27 15:27:31+00:00,BNB,Optimism,Base,2.2670332125171164,0x83cb913c5726f8145b6331aafe28fea6fccc2e22995eca9096edafa37e52012f,
2024-07-27 15:28:01+00:00,BNB,Base,Solana,4.2004886299645054,0xd77e9bed10295bc3e75ff2cec8a576e324b02eeec041094f2c07fe15573d461d,
2024-07-27 15:43:11+00:00,BNB,Ethereum,Base,93.37652166468972,0x0addc4d8122c6aecd74d50f7659128ec1c13c0e0696985f1add49d38b50f35a9,
2024-07-27 16:00:24+00:00,BNB,Solana,Optimism,62.0275027374986,0xc5fe52bf16f6bf3935b45ebfcf1c37232e0c35e05ed4f7a21ee03afe09ebf94c,
2024-07-27 16:05:09+00:00,BNB,Solana,Ethereum,14.726194050961594,0xb843c0599220639926432dd904bf9a92ecac4a2966d30cd5714cf4e6ae759802,
2024-07-27 16:08:15+00:00,BNB,Solana,BNB Chain,58.14383096943101,0xbe8ca09271bc72775000c9f0da36519ce836c7fa6f022f7426ee25b7cae74846,
2024-07-27 16:15:37+00:00,WETH,BNB Chain,Polygon,1355.8586838201556,0xa040117a99575403d8582d73d1bb57e279e5c89b5b0babdd8dfbc8fcd3bb9fdf,
2024-07-27 16:22:19+00:00,BNB,Linea,Solana,5.193305554297574,0xecc98a59ad8bda2ecfd98e0ccee98a104766ca3fc347be6f0bc9397918978abd,
2024-07-27 16:28:45+00:00,BNB,Solana,BNB Chain,9.84816062262585,0xcadb69e07c312d9a5f80d1354991abfaf65106ca898c4d5a5d57a20a28f6031d,
2024-07-27 16:29:34+00:00,BNB,Arbitrum,Optimism,2.617683274352048,0x9ea1b19f563f138ddda5a88b84e078c69404321174c08219e54332143cb1b948,
2024-07-27 16:34:59+00:00,BNB,Ethereum,Base,3.238816279335015,0xc6578a3686c1410e20cfe23eb1cc498256578ebe3063f9606803ca7199f1a564,
2024-07-27 16:50:34+00:00,BNB,Arbitrum,Ethereum,1.0030586165160706,0x7eb9c0586f7de5cee39fbbb99c1072b47f428ebe20780b8e55750c2e3591b9a0,
2024-07-27 17:21:40+00:00,BNB,Solana,Polygon,760.1918317505373,0x445c5f812529f761b77c2a0dde28517859a1b8d6822946b69ab6120ce8a26adc,
2024-07-27 17:43:23+00:00,WETH,Ethereum,Base,987.7505173267556,0xb97ccbb882045c872f8246b1c1937825b978e9442dffa1e1db516ca47adad990,
2024-07-27 17:48:59+00:00,BNB,Ethereum,BNB Chain,8703.061475888675,0x414bb2c2863551754419dac3044edf2fe3b4fa5e8ea110d639c037403bf95b26,
2024-07-27 17:55:41+00:00,BNB,Base,Solana,9.658964723074694,0xa8bd0f40f839f791792325dd0c43aa942b8f84971cc0a03bd11720b886da8003,
2024-07-27 17:57:42+00:00,BNB,Arbitrum,Base,1132.4900030723445,0x7a933bf633017ce41113e2a4ba7e5f7a376fffa2fa9128997049f7b2345bc517,
2024-07-27 17:59:35+00:00,BNB,Ethereum,Arbitrum,19943.83148296202,0xe12a71bcb0f53bf5a1007ddf9616390ae3fd324a3dbfbf18beaae6ccfec48a33,
2024-07-27 17:59:53+00:00,BNB,Arbitrum,Base,647.5238733233496,0x676104873beebc4207a2753f0aa942b9f8fa7779c4bcb78e8b0c66ac51e93cb0,
2024-07-27 18:11:45+00:00,BNB,Arbitrum,Base,74.15453242048842,0x7343c975bcc300c86b8c8b3c81fc7b348403bb990a56d4e2f598d5adf81261aa,
2024-07-27 18:34:57+00:00,BNB,Linea,Arbitrum,3.219248273924466,0x1ec20599d44ba0252eac06e7276c2993a3d91adfd3d72039a60450b461d2fc80,
2024-07-27 18:35:54+00:00,WETH,Arbitrum,Optimism,1225.424681208111,0xb6e2650acd5c78d24cbd57dd5c2f29f74ba4cfd355773c182370563a3a8a36dc,
2024-07-27 18:38:54+00:00,BNB,Arbitrum,Base,9.663540930518437,0xd30d34bc8e0bfb0f9ea828a04d1a3d2ac7409b2b208811bc967cdec7fc8d2705,
2024-07-27 18:44:55+00:00,WETH,Linea,Base,81.4111964689086,0xfcd7e0b05dcca133bbdc81d6226f80e34393c2b48ddcc84e8105037d44b126c5,
2024-07-27 18:57:41+00:00,BNB,Base,Solana,98.93013777586698,0x8820bcb818195390c8ca091b602df6f076c9bca3f158fbef63a17b1deeb9354f,
2024-07-27 18:58:03+00:00,BNB,Base,Solana,82.83774931931866,0xdf74076917e44bb749dce1e0c151028846d87881a9c938540ee61dba48bfd514,
2024-07-27 19:00:11+00:00,BNB,Ethereum,Solana,3.215602874295945,0x9653eb8527ddf2abbcce0369fbb2abc7f0ed4258f3212ea86e1ec88ec90195b2,
2024-07-27 19:01:23+00:00,BNB,Optimism,BNB Chain,87.33444789182779,0xb65ed7518e5101ac8b5496cde565787a2a596d5fa5358f8ad29b9e42e06e50cc,
2024-07-27 19:09:35+00:00,WBTC,Ethereum,Arbitrum,3132.9891545843,0x138735282cce9488a4fc28fbc9115ada252d37f2bcb65cd341d6df7ed54be8f0,DeBridge
2024-07-27 19:10:47+00:00,WETH,Ethereum,Base,401.4274663605556,0x63f74765140f014695527820cf200e4ea86def1fc35536d0992a921a6ebc68b8,
2024-07-27 19:17:35+00:00,BNB,Ethereum,Optimism,127.25562355386865,0x71506d4de2f33553cfedabb106d327e97071688623cda4bc04cc9126d7f13ad4,
2024-07-27 19:22:38+00:00,WBTC,Solana,Arbitrum,346.83010494,0xefc057a640ac5f7031de07d95fc324c1d84a8bee7f0ef03c0d2b86cd2081d34f,DeBridge
2024-07-27 19:26:23+00:00,BNB,Ethereum,Base,6.409783641953451,0x2a59a0277304ff46ac12b58874d2643056d8a1ef72126534930f4a1357cbf708,
2024-07-27 19:48:00+00:00,WETH,Solana,Base,1006.40651496,0x781f2cd14374fdc3111fd395a910c4e866b227a00b229bcb176733b1f9dd13e3,
2024-07-27 20:08:57+00:00,WBTC,Solana,Arbitrum,498.7126185799999,0x81ccc4c90b80a4caac2aaf66e2e33868dbda985d0dea6000cafa50ab531d73c3,DeBridge
2024-07-27 21:30:23+00:00,WBTC,Ethereum,Optimism,1959.6213388664,0x3e01ac16a6e33faa07de532bc2430b79020f72201db85a0855ed64a2985f2a3e,DeBridge
2024-07-27 21:36:07+00:00,BNB,Base,Ethereum,324.20863490008145,0x3d4c4aafe141caf82fd02547e57dda693b43142518dfea0240f08df30e4b54ff,
2024-07-27 22:01:41+00:00,BNB,Base,Arbitrum,96.7277697335215,0xcfe6b8b5c2396ed3ad8176d90f59956f6b504f17eadfd9a7732bf5468432981a,
2024-07-27 22:10:27+00:00,WETH,Solana,Ethereum,48.65653556448567,0x6912c33d6fb7f460da96958838954cde960c77dd64194a2c4e90993c938d33ef,
2024-07-27 22:10:47+00:00,BNB,Ethereum,Base,1617.2715688558249,0x31c7961e1d9f738ab8e39c7677befefbe391eb5169d34fd566dbe94e9da65e8f,
2024-07-27 22:11:23+00:00,BNB,Ethereum,Optimism,808.145152600811,0x150f3160e6d2844d561640c750e5d550d9a3b08ca1701e7b3eeec4e6f1d03f3e,
2024-07-27 22:22:47+00:00,BNB,Ethereum,Polygon,970.638949220059,0x836c50be9d38dacf09a126444c6cdceb52993fb19084a65e8702262d983518f2,
2024-07-27 22:24:35+00:00,BNB,Ethereum,Base,272.92313262816026,0x4da08706cb0faac5af2336a5f4f3977d1c80f4962057baaf5fe4b3f0143c44b3,
2024-07-27 22:26:17+00:00,WETH,Linea,Base,8.303942039828675,0xe75996cf5e5441e3be9aaca4cbe239ec5d32836e972063f30ba2a9bb689dd8b4,
2024-07-27 22:29:30+00:00,WETH,Solana,Ethereum,99.23122252321312,0xea4d3a6beb57f7d45b229066b90db0296007536617bfc1c9ea8f631d847ced3d,
2024-07-27 22:35:01+00:00,BNB,Linea,Base,6.4703617578238815,0xda33b474b3535f3a4f9679b2391b31fb621048e9d2e2814705b4f76497e197e5,
2024-07-27 22:38:01+00:00,BNB,Optimism,Solana,3.2370951318937986,0xbf5d826b3b6f3b3fced18c0dc5bfa2cb4f364c2a90634f4c8c13bc58dcaa47b9,
2024-07-27 22:40:34+00:00,WETH,Solana,Linea,101.34715027323108,0x5a65cdf06ad2f94b65258d2373bcbf7563a95209816622db1ce401de0cf4a563,
2024-07-27 22:41:11+00:00,BNB,Ethereum,Base,1096.7915973445447,0x562f1cddaa33472075a53d66c07efad2ee7840bf54ac2e1afa3dbb27328c10aa,
2024-07-27 22:59:23+00:00,BNB,Ethereum,Solana,3236.9980752123543,0x1f34227a0901a0068913f60434f4b9605c9b2d20e303c0dbd656d2ad6565d47e,
2024-07-27 23:13:23+00:00,WETH,Ethereum,Base,11111.908202159178,0xb6b33bd40a34a82d4b48ba6f638e573462601cf0d9177880934cb933203a2a8b,
2024-07-27 23:44:05+00:00,BNB,Base,Arbitrum,645.0400169171847,0x3cd1a792d66bb1b19a54064f7337bf7fd7818fc962dea616aebe111a02beb81a,
2024-07-27 23:46:11+00:00,BNB,Ethereum,BNB Chain,1595.7400139541205,0x45c95c4b8a1eb6f9603a0c9a63992e415701500e3fca57a0c86ed068f3f2614e,
2024-07-27 23:46:23+00:00,BNB,Ethereum,Optimism,1595.7569065202406,0x5d983e3916353418edfdd51ddaf2afae896da2517629786e4f421a5a07128c09,
2024-07-27 23:47:01+00:00,WBTC,Base,Arbitrum,7880.844682089498,0x2e292b93ce716c326a8398559f602648914662bb7108bdc80e9fa4527cac89be,DeBridge
2024-07-27 23:51:49+00:00,BNB,Base,Solana,1045.9789523807076,0x0790efcb8fd09bcfd5779228698abbb705823e49bd677dff35332101929c9fd6,
2024-07-27 23:53:17+00:00,BNB,Base,Arbitrum,479.8455663742154,0xe3a939984407eb67e230bb3c7f37ed670681d7483263d4d54536b0e7f4970a61,
2024-07-27 23:56:55+00:00,BNB,Base,Ethereum,882.5625828038069,0x9be131fd36d75ac65411ba278063aad617067de72784de8364ec8e8fbe79670b,
2024-07-27 23:57:51+00:00,BNB,Base,Arbitrum,14.8577320993394,0x06dedf0dfcd0e7ab82ad11ceb59f7ced95786f01e7b93abb74327fcbaf6844d1,
2024-07-28 00:09:35+00:00,BNB,Linea,Arbitrum,6.427718827077916,0xd0cd313fdb93c0cbd4b25e3ab6fccb3751ba579f3427f4aacea55243289e3b10,
2024-07-28 00:22:43+00:00,BNB,Linea,Optimism,3.2164838270488456,0x5e77f80c9137dbcc47a497edb1ff913c5438c21d45419ba172091b86a54e4e6d,
2024-07-28 00:42:35+00:00,BNB,Ethereum,BNB Chain,96.5700254556134,0x0c9cf9d2d14810ae51546a29cb5fcb913e04611cee529f5fb2d95e2ec73aed40,
2024-07-28 00:46:11+00:00,WETH,Ethereum,Polygon,1439.6909250395793,0x229729c0bc2bed585ea335be491e15d0f13679bc6ae693a3f98dcc2e8c5a7018,
2024-07-28 01:05:47+00:00,BNB,Arbitrum,Solana,173.2151385653709,0x84ea8fc01fda6bbf822290c9782efd27423558104c279b12098bf0033a3f4133,
2024-07-28 01:35:35+00:00,WETH,Ethereum,Solana,324.181698950592,0xa0ea6e3b516fad4c44ead30808abf7c04f9e4541e9e42c91737c7b66d118159d,
2024-07-28 01:42:18+00:00,WBTC,Polygon,Arbitrum,1736.2520235593995,0x991441ed7db197224c4c8bb8af1605e211ee2dff1e495234bd9ace31de4b5825,DeBridge
2024-07-28 01:47:32+00:00,BNB,Solana,Optimism,635.9285765990347,0xb72ff246f87a3a1d5dcf4a7b9648096a218309c89b769312e3f40f122526bb52,
2024-07-28 01:49:39+00:00,BNB,Solana,Base,22014.976279968665,0xfdd21568b42b63d686c1617d7689fceb303edb65b00d7f9d3f44519de34f3c80,
2024-07-28 01:59:11+00:00,BNB,Ethereum,Base,44082.07387741066,0x4210b2ba7eaa34690dfe881ddafbad7fb950556aa8d6868f9b4fd52746cd3b07,
2024-07-28 01:59:39+00:00,WETH,Linea,Optimism,4957.00280858732,0x7645dceaf7e8623af061e9d7a26739e91c5b307a50d98c7af0cf379e0049bb83,
2024-07-28 02:07:27+00:00,BNB,Base,Optimism,20.053808730818865,0x4b573654b7582c8dc3701fd0bce649b14229cbffd985d5b6efb1e00d7ed76064,
2024-07-28 02:08:35+00:00,BNB,Ethereum,Arbitrum,499.5592848193109,0xd3ce5ca69e1497d37a13392c2a90df711fcd47989ebe211554fe7921e75e65cc,
2024-07-28 02:36:33+00:00,BNB,Optimism,Base,64.3640192485637,0x31733b7f6a4cf755f9d51dbd601524944c471c7058c41b575876f50a60340476,
2024-07-28 02:45:40+00:00,BNB,Arbitrum,Base,9.983190005078583,0xe5c727bdd8a3415c2002e8eea8db6f518e778eec521030d0c60cd1e3371000f3,
2024-07-28 02:46:57+00:00,WETH,Linea,Optimism,2494.7007371876,0xc6cb99947904f3f908be9d2d19843aaa28aae7d2bbf707b24a4a8c7e366cd1ba,
2024-07-28 03:07:53+00:00,WETH,Linea,Arbitrum,712.7716206569601,0x359aeec84b08ed3dc73dfbcaf40780c4adf08e66e6d272320da133afc7d0250c,
2024-07-28 03:16:59+00:00,BNB,Ethereum,Optimism,1480.3148126379676,0x329294fc805789827c9a4cfaf46a0c839e923843e21d3fade197ac7f06e2866b,
2024-07-28 03:29:23+00:00,WETH,Ethereum,Optimism,3241.8169570618,0x3e4fc2b34be42f2a3712be7837c28a889a5a7bf1ffcdf34f10e1c1e4a9155c60,
2024-07-28 03:30:11+00:00,WETH,Ethereum,Base,17505.811730354322,0x5db17a1d9fecb0fc56fa729266d776a39733f23b5d7508ae4f74167c97b1de98,
2024-07-28 03:32:41+00:00,WETH,Optimism,Ethereum,453.85437853082885,0xbb3dd02a49f9a8029d346d77c0d4f6c7d8c363e52b6c7fe1f80e90196d4026f9,
2024-07-28 03:46:51+00:00,BNB,Solana,BNB Chain,98.64554094095372,0xf4c43ceb0059c94e4ea966f1bfd8aa609faa43a23cd9d0031fe3d815fd6e6ee6,
2024-07-28 03:56:07+00:00,BNB,Linea,Optimism,93.27770592311984,0x7e09b5bdefd8487bb32802de7b028cebfaadd43ddfcb4c82cff2be6ede678976,
2024-07-28 05:06:35+00:00,WETH,Ethereum,Base,58.35266402308,0x1614ad0c0b773845e0a390e33a355b430d6f5de63819062c5c62f090f85dfc4c,
2024-07-28 05:36:11+00:00,BNB,Ethereum,Arbitrum,929.4036386033724,0x3f1d548c7154803b3ea92593e1a1e7d2c09b9488c377800722e71d74f3cf0e60,
2024-07-28 06:07:47+00:00,BNB,Ethereum,Arbitrum,11.832590748661971,0x3d42317736dc0d48619ad668b8f5e2295f0476d8f49faf6f590b9d487fa337b1,
2024-07-28 06:27:15+00:00,WETH,Optimism,Ethereum,180.45574272084704,0x3639c0174efd25fcd6bdbb352e2fe85e654a2fa367c486a9c695da5803478606,
2024-07-28 07:17:50+00:00,BNB,Arbitrum,Optimism,32.136328501103655,0xbe1c2e996cd7c7dd2d2d4dfd190f1e82827417882dbe92ac51f29047975c2f06,
2024-07-28 07:26:23+00:00,BNB,Ethereum,Arbitrum,16.053375361096023,0x3cf9b61246234984e78e8e1c321be76f939cc57d67973b938ffac089cea59aa4,
2024-07-28 07:38:27+00:00,WETH,Polygon,Base,1602.5226982714607,0x63610f173807ddbfa0cba6eb4df83d029f0949cd95c09c8639ad32f057a02cc7,
2024-07-28 07:48:11+00:00,BNB,Ethereum,Base,3859.967833732193,0xfb9fd44e7f3d33b410b540bba64d586e88f6327da6ab0e026aacab1f7c00144f,
2024-07-28 08:00:43+00:00,BNB,Arbitrum,Solana,122.249584193828,0x306569df4a6338182c0b9ca76030117f3fa4b3c49c8c6630eea9b9f45eba2671,
2024-07-28 08:14:03+00:00,BNB,Linea,BNB Chain,41.76085055976503,0x8b47171c851c76d5d26d4007bc0767ab2660306d3878e97be49b74b6c088a7da,
2024-07-28 08:19:15+00:00,WETH,Base,Ethereum,6.483633979011841,0xfb86ff54634ab3f7b3a3fc29b39ff14b10abc68fac7a7514cf337428fd8251db,
2024-07-28 08:48:59+00:00,BNB,Solana,Arbitrum,1370.2821770820765,0xf38c424fb769164ff554903d2f3b0a2bd7e25ef083891eec9f9f287bb236f035,
2024-07-28 09:01:03+00:00,BNB,Solana,Optimism,148.21738512440209,0xe7bd2622fcf2cff4238985fab210133d5e8dfcc25a00dbac10f17aeea8c85399,
2024-07-28 09:09:15+00:00,BNB,Arbitrum,Ethereum,0.965882943557341,0x5bd9b9b687b1928c938f694e636019072e89fca0569bb0784265750287820113,
2024-07-28 09:10:09+00:00,BNB,Base,Solana,11.262683270697044,0x0d9d078b6c9fcd61fd3250d93d8e69ee9a304a0e8a5c40086e49c7c7cb2cb50e,
2024-07-28 09:10:11+00:00,BNB,Arbitrum,Base,1.6097389519753804,0x0cd35f3ec4c69151891315272f5617a67b99086f6f0637de02648cf7b8e7bcd4,
2024-07-28 09:10:26+00:00,BNB,Arbitrum,Ethereum,1.2875853027784228,0x46d29d66514247c27dd86f4d508ebfc5ef15f61184abd13614625b0e3453ccbd,
2024-07-28 09:11:06+00:00,BNB,Arbitrum,Ethereum,1.9311735072323235,0x8ffa6409e7824729f78e7b1d84737aba04393916b97eea0d7f22d3ef4b8bcdb8,
2024-07-28 09:12:35+00:00,BNB,Arbitrum,Base,1.9315617818707584,0x47101cf33df7e0250e2d55af2ad7f69057074a836a426cee4bf04928c4373146,
2024-07-28 09:14:36+00:00,BNB,Arbitrum,Base,1.2831723891228974,0x80f97119a535306d605c70a1c521a30af29e04ebff05c82bde37e59ce7020b7c,
2024-07-28 09:15:04+00:00,BNB,Arbitrum,Optimism,1.6039654864036217,0x2417e76a8948f184490c224e97059587085c45221d3fde303162cba5ce503d2a,
2024-07-28 09:15:25+00:00,BNB,Arbitrum,Base,2.253712356023552,0xd3bca90476c4f7c22b378169ec2c2975145471866e1063f410f0e54f38f4e747,
2024-07-28 09:15:41+00:00,BNB,Arbitrum,Optimism,0.641677465276086,0x02f947f5382bb02f7e5ecfc4799cc7b441e6657a3a3ec43612728f29a3cb8139,
2024-07-28 09:16:21+00:00,BNB,Arbitrum,Solana,0.9659634174636716,0x92f77568445c5fdc40ccd167d91084056174bc8a71707a069940073270b0a73a,
2024-07-28 09:17:00+00:00,BNB,Arbitrum,BNB Chain,0.9659634174636716,0x6477e345894a4f41c03d7e877a509c60e03aba51b10f7bf26f7400042eea64ee,
2024-07-28 09:17:32+00:00,BNB,Arbitrum,Ethereum,0.6446311127863324,0xbb0db703602db37e2b13369385dfebaa0372f6597607b295ea6f90074f92d7db,
2024-07-28 09:18:59+00:00,BNB,Arbitrum,Base,0.9667536089618356,0x2ef0ee4660ded9e1a4f13e174a0a913487c63db9fe3c35c55c6f276714d693c6,
2024-07-28 09:19:25+00:00,BNB,Arbitrum,Base,0.9660745502846396,0x60385c10eac23403f603cc76deee661245b86c5e4d81c634a61d0be13e5fa856,
2024-07-28 09:25:41+00:00,WETH,Base,Polygon,210.71810431788484,0xaaa6ef1c475a40d8bd7f8dada193e4b1686c39eb09a36461a749b9d6100bd035,
